text,label
Ekspor non-migas menjadi tulang punggung devisa negara saat ini,0
mahkamah konstitusi memutuskan sengketa hasil pemilihan umum,2
partai politik mulai melakukan koalisi untuk memenangkan pilkada,2
Pendidikan karakter penting untuk membangun moral generasi penerus bangsa,1
demokrasi kita harus dijaga partisipasi dengan aktif warga dalam pengawasan,2
Reformasi birokrasi bertujuan menciptakan pemerintahan bersih yang dan melayani,2
ujian nasional kini diganti dengan kompetensi asesmen minimum,1
anggaran untuk beasiswa berprestasi mahasiswa akan ditambah tahun depan,1
Harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
Kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
"pemilihan umum harus secara berjalan jujur, adil, dan transparan",2
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
Resesi global mengancam rantai pasok industri dalam negeri,0
pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
Pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
Stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
literasi digital harus diajarkan sejak dini di bangku sekolah dasar,1
anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
nilai tukar rupiah menguat terhadap dolar berkat surplus neraca perdagangan,0
Stabilitas politik sangat penting tahun menjelang pemilu untuk kedamaian,2
Demokrasi kita harus dijaga dengan partisipasi aktif dalam warga pengawasan,2
Investasi asing di sektor manufaktur meningkat tajam tahun ini,0
anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
Pelaku UMKM mendapatkan bantuan modal usaha dari pemerintah,0
inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
kesejahteraan guru perlahan honorer mulai diperhatikan oleh pemerintah daerah,1
Pendidikan karakter penting untuk membangun moral generasi bangsa. penerus,1
Anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
Pertumbuhan ekonomi kuartal ini didorong ekspor oleh komoditas yang kuat,0
Pasar saham mengalami koreksi akibat sentimen global yang negatif,0
Demokrasi kita harus dijaga dengan partisipasi aktif warga dalam pengawasan,2
isu politik identitas tidak boleh memecah persatuan belah bangsa,2
kampanye hitam di sosial media harus ditindak tegas oleh penegak hukum,2
"pemilihan umum harus secara berjalan jujur, adil, dan transparan",2
"pemilihan umum harus berjalan secara jujur, adil, dan transparan",2
Reformasi birokrasi bertujuan menciptakan pemerintahan yang bersih dan melayani,2
anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
Pertumbuhan ekonomi kuartal ini didorong oleh ekspor komoditas yang kuat,0
Pasar saham mengalami akibat koreksi sentimen global yang negatif,0
ujian nasional kini diganti dengan asesmen kompetensi minimum,1
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
Isu politik identitas tidak boleh memecah belah persatuan bangsa,2
Pelaku UMKM mendapatkan bantuan modal usaha dari pemerintah,0
Inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
Resesi global mengancam rantai pasok industri dalam negeri,0
Nilai tukar rupiah menguat terhadap dolar berkat surplus neraca perdagangan,0
"Pemilihan umum harus berjalan secara jujur, adil, dan transparan",2
Pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
Stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
pertumbuhan ekonomi kuartal ini oleh didorong ekspor komoditas yang kuat,0
ekspor non-migas menjadi tulang punggung devisa negara saat ini,0
Nilai tukar rupiah menguat terhadap dolar berkat surplus neraca perdagangan,0
Ekspor non-migas menjadi tulang punggung devisa negara saat ini,0
reformasi birokrasi bertujuan menciptakan pemerintahan yang bersih dan melayani,2
perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
Harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
Kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
mahkamah konstitusi memutuskan sengketa hasil pemilihan umum,2
kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
Pendidikan karakter penting untuk membangun moral generasi penerus bangsa,1
Mahasiswa didorong magang untuk di industri melalui program Kampus Merdeka,1
nilai tukar rupiah menguat terhadap dolar berkat surplus neraca perdagangan,0
gedung perbaikan sekolah dasar yang rusak harus segera dilaksanakan,1
harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
Digitalisasi sistem pembayaran QRIS memudahkan transaksi pedagang kecil,0
nilai tukar rupiah menguat terhadap dolar berkat surplus neraca perdagangan,0
Debat calon presiden berlangsung sengit dengan adu gagasan,2
Perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
Ujian nasional kini diganti dengan asesmen kompetensi minimum,1
digitalisasi sistem pembayaran qris memudahkan transaksi pedagang kecil,0
kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
Anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
Pasar saham mengalami koreksi sentimen akibat global yang negatif,0
mahasiswa didorong untuk magang di industri melalui program kampus merdeka,1
pemerataan sekolah akses di daerah terpencil menjadi prioritas kementerian,1
demokrasi kita harus dijaga dengan partisipasi aktif warga dalam pengawasan,2
perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
harga bahan pokok di pasar tradisional terpantau stabil menjelang raya. hari,0
Perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
Kualitas guru harus ditingkatkan melalui pelatihan dan sertifikasi profesi,1
kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
Isu politik identitas tidak boleh memecah belah persatuan bangsa,2
"Pemilihan umum harus berjalan secara jujur, adil, dan transparan",2
Anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
Demokrasi kita harus dijaga dengan partisipasi aktif warga dalam pengawasan,2
Kesejahteraan guru honorer perlahan mulai diperhatikan oleh pemerintah daerah,1
reformasi birokrasi bertujuan menciptakan pemerintahan yang bersih dan melayani,2
ujian nasional kini diganti dengan asesmen kompetensi minimum,1
kesejahteraan guru honorer perlahan mulai diperhatikan oleh pemerintah daerah,1
Inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
Reformasi birokrasi bertujuan menciptakan pemerintahan yang bersih dan melayani,2
Literasi digital harus diajarkan sejak dini di bangku sekolah dasar,1
Inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
mahasiswa didorong untuk magang di industri melalui program merdeka. kampus,1
Kualitas guru harus ditingkatkan melalui pelatihan dan sertifikasi profesi,1
Ujian nasional kini diganti dengan asesmen kompetensi minimum,1
pertumbuhan ekonomi kuartal ini didorong oleh ekspor komoditas yang kuat,0
anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
Ujian nasional kini diganti dengan asesmen kompetensi minimum,1
Literasi digital harus diajarkan sejak dini di bangku sekolah dasar,1
Kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
Kualitas guru harus ditingkatkan melalui pelatihan dan sertifikasi profesi,1
Partai politik mulai melakukan koalisi untuk memenangkan pilkada,2
pasar saham mengalami koreksi akibat sentimen global yang negatif,0
harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
Partai politik mulai melakukan koalisi untuk memenangkan pilkada,2
Kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
Kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
Investasi asing di sektor manufaktur meningkat tajam tahun ini,0
pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
"pemilihan umum harus berjalan secara jujur, adil, dan transparan",2
Kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
digitalisasi sistem pembayaran qris memudahkan transaksi pedagang kecil,0
resesi global mengancam rantai pasok industri dalam negeri,0
Kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
dpr mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
Mahkamah Konstitusi memutuskan hasil sengketa pemilihan umum,2
Mahkamah Konstitusi memutuskan sengketa hasil pemilihan umum,2
isu politik identitas tidak boleh memecah belah persatuan bangsa,2
Pasar saham mengalami koreksi akibat sentimen global yang negatif,0
Pelaku UMKM mendapatkan bantuan modal usaha dari pemerintah,0
pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
Resesi global mengancam rantai pasok industri dalam negeri,0
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
digitalisasi sistem pembayaran qris memudahkan transaksi pedagang kecil,0
pasar saham mengalami koreksi akibat sentimen global yang negatif,0
isu politik identitas tidak boleh memecah belah persatuan bangsa,2
dpr mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
digitalisasi sistem pembayaran qris memudahkan transaksi pedagang kecil,0
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
kurikulum merdeka belajar memberikan fleksibilitas guru bagi dan siswa,1
kualitas guru harus ditingkatkan melalui pelatihan dan sertifikasi profesi,1
Pasar saham mengalami koreksi akibat sentimen yang global negatif,0
Debat calon presiden berlangsung sengit dengan adu gagasan,2
Kualitas guru harus ditingkatkan melalui pelatihan dan sertifikasi profesi,1
Kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
Literasi digital harus diajarkan sejak dini di sekolah bangku dasar,1
inflasi harus ditekan kebijakan dengan moneter yang ketat dari bank sentral,0
ekspor non-migas menjadi tulang punggung devisa negara saat ini,0
dpr mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
Anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
dpr mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
debat calon presiden berlangsung sengit dengan adu gagasan,2
Stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
"Pemilihan harus umum berjalan secara jujur, adil, dan transparan",2
pemerataan akses sekolah di daerah terpencil menjadi prioritas kementerian,1
Ujian nasional kini diganti dengan asesmen kompetensi minimum,1
Pasar saham mengalami koreksi akibat sentimen global yang negatif,0
perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
harga bahan pokok di pasar tradisional terpantau stabil menjelang hari raya,0
Debat calon presiden berlangsung sengit adu dengan gagasan,2
Kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
Investasi asing di sektor manufaktur meningkat tajam tahun ini,0
Reformasi birokrasi bertujuan menciptakan pemerintahan yang bersih dan melayani,2
Resesi global mengancam rantai pasok dalam industri negeri,0
pelaku umkm mendapatkan modal bantuan usaha dari pemerintah,0
ekspor non-migas menjadi tulang punggung devisa negara saat ini,0
Kualitas guru harus ditingkatkan melalui pelatihan dan profesi. sertifikasi,1
anggaran untuk beasiswa mahasiswa berprestasi akan tahun ditambah depan,1
Ekspor non-migas menjadi tulang punggung devisa negara saat ini,0
Kampanye hitam di media sosial harus ditindak tegas oleh hukum. penegak,2
Anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
Perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
resesi global mengancam rantai pasok industri dalam negeri,0
Debat calon presiden berlangsung sengit dengan adu gagasan,2
isu politik identitas tidak boleh memecah persatuan belah bangsa,2
Mahkamah Konstitusi sengketa memutuskan hasil pemilihan umum,2
Investasi asing di sektor manufaktur meningkat tajam tahun ini,0
Digitalisasi sistem pembayaran QRIS memudahkan transaksi pedagang kecil,0
inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
Kurikulum merdeka belajar memberikan fleksibilitas bagi guru dan siswa,1
nasional Ujian kini diganti dengan asesmen kompetensi minimum,1
Kualitas guru harus ditingkatkan melalui pelatihan dan sertifikasi profesi,1
investasi asing di sektor manufaktur meningkat tajam tahun ini,0
Pendidikan karakter penting untuk membangun generasi moral penerus bangsa,1
Mahasiswa didorong untuk magang di industri melalui program Kampus Merdeka,1
DPR mengesahkan undang-undang baru dalam rapat paripurna hari ini,2
ujian nasional kini diganti dengan asesmen kompetensi minimum,1
investasi asing di sektor manufaktur meningkat tajam tahun ini,0
Demokrasi kita harus dijaga dengan partisipasi aktif warga dalam pengawasan,2
mahkamah konstitusi memutuskan sengketa hasil pemilihan umum,2
Resesi global mengancam rantai pasok industri dalam negeri,0
Kampanye hitam di media sosial harus ditindak tegas oleh penegak hukum,2
pertumbuhan ekonomi kuartal ini didorong oleh ekspor komoditas yang kuat,0
resesi global mengancam rantai pasok industri dalam negeri,0
"pemilihan umum harus berjalan secara jujur, adil, dan transparan",2
Perbaikan gedung sekolah dasar yang rusak harus segera dilaksanakan,1
pertumbuhan ekonomi kuartal ini didorong oleh ekspor komoditas yang kuat,0
"Pemilihan umum harus berjalan secara jujur, adil, dan transparan",2
Pasar saham koreksi mengalami akibat sentimen global yang negatif,0
reformasi birokrasi bertujuan menciptakan pemerintahan yang bersih dan melayani,2
pelaku umkm mendapatkan bantuan modal usaha dari pemerintah,0
Stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
Anggaran untuk beasiswa mahasiswa berprestasi akan ditambah tahun depan,1
Pendidikan karakter penting untuk membangun moral generasi penerus bangsa,1
mahasiswa didorong untuk magang di industri melalui program kampus merdeka,1
Literasi digital harus diajarkan sejak dini di bangku sekolah dasar,1
stabilitas politik sangat penting menjelang tahun pemilu untuk kedamaian,2
literasi digital harus diajarkan sejak dini di bangku sekolah dasar,1
ujian nasional kini diganti dengan asesmen kompetensi minimum,1
Mahasiswa didorong untuk magang di industri melalui program Kampus Merdeka,1
Pendidikan karakter penting untuk membangun moral penerus generasi bangsa,1
inflasi harus ditekan dengan kebijakan moneter yang ketat dari bank sentral,0
